year	month	day	Lat	Lon	Tx	Tn	RR	WSP	RH
1967	12	25	NA	NA	NA	NA	NA	NA	NA
1967	12	26	NA	NA	NA	NA	NA	NA	NA
1967	12	27	NA	NA	NA	NA	NA	NA	NA
1967	12	28	14.2	1.45	32.8	18.9	0	2.4	38.9
1967	12	29	NA	NA	NA	NA	NA	NA	NA
1967	12	30	NA	NA	NA	NA	NA	NA	NA
1967	12	31	14.2	1.45	35	17.2	0	2.1	33.3
1968	1	1	NA	NA	NA	NA	NA	NA	NA
1968	1	2	NA	NA	NA	NA	NA	NA	NA
1968	1	3	NA	NA	NA	NA	NA	NA	NA
1968	1	4	NA	NA	NA	NA	NA	NA	NA
1968	1	5	NA	NA	NA	NA	NA	NA	NA
1968	1	6	NA	NA	NA	NA	NA	NA	NA
1968	1	7	NA	NA	NA	NA	NA	NA	NA
1968	1	8	NA	NA	NA	NA	NA	NA	NA
1968	1	9	NA	NA	NA	NA	NA	NA	NA
1968	1	10	NA	NA	NA	NA	NA	NA	NA
1968	1	11	NA	NA	NA	NA	NA	NA	NA
1968	1	12	NA	NA	NA	NA	NA	NA	NA
1968	1	13	NA	NA	NA	NA	NA	NA	NA
1968	1	14	NA	NA	NA	NA	NA	NA	NA
1968	1	15	NA	NA	NA	NA	NA	NA	NA
1968	1	16	NA	NA	NA	NA	NA	NA	NA
1968	1	17	NA	NA	NA	NA	NA	NA	NA
1968	1	18	NA	NA	NA	NA	NA	NA	NA
1968	1	19	NA	NA	NA	NA	NA	NA	NA
1968	1	20	NA	NA	NA	NA	NA	NA	NA
1968	1	21	NA	NA	NA	NA	NA	NA	NA
1968	1	22	NA	NA	NA	NA	NA	NA	NA
1968	1	23	NA	NA	NA	NA	NA	NA	NA
1968	1	24	NA	NA	NA	NA	NA	NA	NA
1968	1	25	NA	NA	NA	NA	NA	NA	NA
1968	1	26	NA	NA	NA	NA	NA	NA	NA
1968	1	27	NA	NA	NA	NA	NA	NA	NA
1968	1	28	NA	NA	NA	NA	NA	NA	NA
1968	1	29	NA	NA	NA	NA	NA	NA	NA
1968	1	30	NA	NA	NA	NA	NA	NA	NA
1968	1	31	NA	NA	NA	NA	NA	NA	NA
1968	2	1	NA	NA	NA	NA	NA	NA	NA
1968	2	2	NA	NA	NA	NA	NA	NA	NA
1968	2	3	NA	NA	NA	NA	NA	NA	NA
1968	2	4	NA	NA	NA	NA	NA	NA	NA
1968	2	5	NA	NA	NA	NA	NA	NA	NA
1968	2	6	NA	NA	NA	NA	NA	NA	NA
1968	2	7	NA	NA	NA	NA	NA	NA	NA
1968	2	8	NA	NA	NA	NA	NA	NA	NA
1968	2	9	NA	NA	NA	NA	NA	NA	NA
1968	2	10	NA	NA	NA	NA	NA	NA	NA
1968	2	11	NA	NA	NA	NA	NA	NA	NA
1968	2	12	NA	NA	NA	NA	NA	NA	NA
1968	2	13	NA	NA	NA	NA	NA	NA	NA
1968	2	14	NA	NA	NA	NA	NA	NA	NA
1968	2	15	NA	NA	NA	NA	NA	NA	NA
1968	2	16	NA	NA	NA	NA	NA	NA	NA
1968	2	17	NA	NA	NA	NA	NA	NA	NA
1968	2	18	NA	NA	NA	NA	NA	NA	NA
1968	2	19	NA	NA	NA	NA	NA	NA	NA
1968	2	20	NA	NA	NA	NA	NA	NA	NA
1968	2	21	NA	NA	NA	NA	NA	NA	NA
1968	2	22	NA	NA	NA	NA	NA	NA	NA
1968	2	23	NA	NA	NA	NA	NA	NA	NA
1968	2	24	NA	NA	NA	NA	NA	NA	NA
1968	2	25	NA	NA	NA	NA	NA	NA	NA
1968	2	26	NA	NA	NA	NA	NA	NA	NA
1968	2	27	NA	NA	NA	NA	NA	NA	NA
1968	2	28	NA	NA	NA	NA	NA	NA	NA
1968	2	29	NA	NA	NA	NA	NA	NA	NA
1968	3	1	NA	NA	NA	NA	NA	NA	NA
1968	3	2	NA	NA	NA	NA	NA	NA	NA
1968	3	3	NA	NA	NA	NA	NA	NA	NA
1968	3	4	NA	NA	NA	NA	NA	NA	NA
1968	3	5	NA	NA	NA	NA	NA	NA	NA
1968	3	6	NA	NA	NA	NA	NA	NA	NA
1968	3	7	NA	NA	NA	NA	NA	NA	NA
1968	3	8	NA	NA	NA	NA	NA	NA	NA
1968	3	9	NA	NA	NA	NA	NA	NA	NA
1968	3	10	NA	NA	NA	NA	NA	NA	NA
1968	3	11	NA	NA	NA	NA	NA	NA	NA
1968	3	12	NA	NA	NA	NA	NA	NA	NA
1968	3	13	NA	NA	NA	NA	NA	NA	NA
1968	3	14	NA	NA	NA	NA	NA	NA	NA
1968	3	15	NA	NA	NA	NA	NA	NA	NA
1968	3	16	NA	NA	NA	NA	NA	NA	NA
1968	3	17	NA	NA	NA	NA	NA	NA	NA
1968	3	18	NA	NA	NA	NA	NA	NA	NA
1968	3	19	NA	NA	NA	NA	NA	NA	NA
1968	3	20	NA	NA	NA	NA	NA	NA	NA
1968	3	21	NA	NA	NA	NA	NA	NA	NA
1968	3	22	NA	NA	NA	NA	NA	NA	NA
1968	3	23	NA	NA	NA	NA	NA	NA	NA
1968	3	24	NA	NA	NA	NA	NA	NA	NA
1968	3	25	NA	NA	NA	NA	NA	NA	NA
1968	3	26	NA	NA	NA	NA	NA	NA	NA
1968	3	27	NA	NA	NA	NA	NA	NA	NA
1968	3	28	NA	NA	NA	NA	NA	NA	NA
1968	3	29	NA	NA	NA	NA	NA	NA	NA
1968	3	30	NA	NA	NA	NA	NA	NA	NA
1968	3	31	NA	NA	NA	NA	NA	NA	NA
1968	4	1	NA	NA	NA	NA	NA	NA	NA
1968	4	2	NA	NA	NA	NA	NA	NA	NA
1968	4	3	NA	NA	NA	NA	NA	NA	NA
1968	4	4	NA	NA	NA	NA	NA	NA	NA
1968	4	5	NA	NA	NA	NA	NA	NA	NA
1968	4	6	NA	NA	NA	NA	NA	NA	NA
1968	4	7	NA	NA	NA	NA	NA	NA	NA
1968	4	8	NA	NA	NA	NA	NA	NA	NA
1968	4	9	NA	NA	NA	NA	NA	NA	NA
1968	4	10	NA	NA	NA	NA	NA	NA	NA
1968	4	11	NA	NA	NA	NA	NA	NA	NA
1968	4	12	NA	NA	NA	NA	NA	NA	NA
1968	4	13	NA	NA	NA	NA	NA	NA	NA
1968	4	14	NA	NA	NA	NA	NA	NA	NA
1968	4	15	NA	NA	NA	NA	NA	NA	NA
1968	4	16	NA	NA	NA	NA	NA	NA	NA
1968	4	17	NA	NA	NA	NA	NA	NA	NA
1968	4	18	NA	NA	NA	NA	NA	NA	NA
1968	4	19	NA	NA	NA	NA	NA	NA	NA
1968	4	20	NA	NA	NA	NA	NA	NA	NA
1968	4	21	NA	NA	NA	NA	NA	NA	NA
1968	4	22	NA	NA	NA	NA	NA	NA	NA
1968	4	23	NA	NA	NA	NA	NA	NA	NA
1968	4	24	NA	NA	NA	NA	NA	NA	NA
1968	4	25	NA	NA	NA	NA	NA	NA	NA
1968	4	26	NA	NA	NA	NA	NA	NA	NA
1968	4	27	NA	NA	NA	NA	NA	NA	NA
1968	4	28	NA	NA	NA	NA	NA	NA	NA
1968	4	29	NA	NA	NA	NA	NA	NA	NA
1968	4	30	NA	NA	NA	NA	NA	NA	NA
1968	5	1	NA	NA	NA	NA	NA	NA	NA
1968	5	2	NA	NA	NA	NA	NA	NA	NA
1968	5	3	NA	NA	NA	NA	NA	NA	NA
1968	5	4	NA	NA	NA	NA	NA	NA	NA
1968	5	5	NA	NA	NA	NA	NA	NA	NA
1968	5	6	NA	NA	NA	NA	NA	NA	NA
1968	5	7	NA	NA	NA	NA	NA	NA	NA
1968	5	8	NA	NA	NA	NA	NA	NA	NA
1968	5	9	NA	NA	NA	NA	NA	NA	NA
1968	5	10	NA	NA	NA	NA	NA	NA	NA
1968	5	11	NA	NA	NA	NA	NA	NA	NA
1968	5	12	NA	NA	NA	NA	NA	NA	NA
1968	5	13	NA	NA	NA	NA	NA	NA	NA
1968	5	14	NA	NA	NA	NA	NA	NA	NA
1968	5	15	NA	NA	NA	NA	NA	NA	NA
1968	5	16	NA	NA	NA	NA	NA	NA	NA
1968	5	17	NA	NA	NA	NA	NA	NA	NA
1968	5	18	NA	NA	NA	NA	NA	NA	NA
1968	5	19	NA	NA	NA	NA	NA	NA	NA
1968	5	20	NA	NA	NA	NA	NA	NA	NA
1968	5	21	NA	NA	NA	NA	NA	NA	NA
1968	5	22	NA	NA	NA	NA	NA	NA	NA
1968	5	23	NA	NA	NA	NA	NA	NA	NA
1968	5	24	NA	NA	NA	NA	NA	NA	NA
1968	5	25	NA	NA	NA	NA	NA	NA	NA
1968	5	26	NA	NA	NA	NA	NA	NA	NA
1968	5	27	NA	NA	NA	NA	NA	NA	NA
1968	5	28	NA	NA	NA	NA	NA	NA	NA
1968	5	29	NA	NA	NA	NA	NA	NA	NA
1968	5	30	NA	NA	NA	NA	NA	NA	NA
1968	5	31	NA	NA	NA	NA	NA	NA	NA
1968	6	1	NA	NA	NA	NA	NA	NA	NA
1968	6	2	NA	NA	NA	NA	NA	NA	NA
1968	6	3	NA	NA	NA	NA	NA	NA	NA
1968	6	4	NA	NA	NA	NA	NA	NA	NA
1968	6	5	NA	NA	NA	NA	NA	NA	NA
1968	6	6	NA	NA	NA	NA	NA	NA	NA
1968	6	7	NA	NA	NA	NA	NA	NA	NA
1968	6	8	NA	NA	NA	NA	NA	NA	NA
1968	6	9	NA	NA	NA	NA	NA	NA	NA
1968	6	10	NA	NA	NA	NA	NA	NA	NA
1968	6	11	NA	NA	NA	NA	NA	NA	NA
1968	6	12	NA	NA	NA	NA	NA	NA	NA
1968	6	13	NA	NA	NA	NA	NA	NA	NA
1968	6	14	NA	NA	NA	NA	NA	NA	NA
1968	6	15	NA	NA	NA	NA	NA	NA	NA
1968	6	16	NA	NA	NA	NA	NA	NA	NA
1968	6	17	NA	NA	NA	NA	NA	NA	NA
1968	6	18	NA	NA	NA	NA	NA	NA	NA
1968	6	19	NA	NA	NA	NA	NA	NA	NA
1968	6	20	NA	NA	NA	NA	NA	NA	NA
1968	6	21	NA	NA	NA	NA	NA	NA	NA
1968	6	22	NA	NA	NA	NA	NA	NA	NA
1968	6	23	NA	NA	NA	NA	NA	NA	NA
1968	6	24	NA	NA	NA	NA	NA	NA	NA
1968	6	25	NA	NA	NA	NA	NA	NA	NA
1968	6	26	NA	NA	NA	NA	NA	NA	NA
1968	6	27	NA	NA	NA	NA	NA	NA	NA
1968	6	28	NA	NA	NA	NA	NA	NA	NA
1968	6	29	NA	NA	NA	NA	NA	NA	NA
1968	6	30	NA	NA	NA	NA	NA	NA	NA
1968	7	1	NA	NA	NA	NA	NA	NA	NA
1968	7	2	NA	NA	NA	NA	NA	NA	NA
1968	7	3	NA	NA	NA	NA	NA	NA	NA
1968	7	4	NA	NA	NA	NA	NA	NA	NA
1968	7	5	NA	NA	NA	NA	NA	NA	NA
1968	7	6	NA	NA	NA	NA	NA	NA	NA
1968	7	7	NA	NA	NA	NA	NA	NA	NA
1968	7	8	NA	NA	NA	NA	NA	NA	NA
1968	7	9	NA	NA	NA	NA	NA	NA	NA
1968	7	10	NA	NA	NA	NA	NA	NA	NA
1968	7	11	NA	NA	NA	NA	NA	NA	NA
1968	7	12	NA	NA	NA	NA	NA	NA	NA
1968	7	13	NA	NA	NA	NA	NA	NA	NA
1968	7	14	NA	NA	NA	NA	NA	NA	NA
1968	7	15	NA	NA	NA	NA	NA	NA	NA
1968	7	16	NA	NA	NA	NA	NA	NA	NA
1968	7	17	NA	NA	NA	NA	NA	NA	NA
1968	7	18	NA	NA	NA	NA	NA	NA	NA
1968	7	19	NA	NA	NA	NA	NA	NA	NA
1968	7	20	NA	NA	NA	NA	NA	NA	NA
1968	7	21	NA	NA	NA	NA	NA	NA	NA
1968	7	22	NA	NA	NA	NA	NA	NA	NA
1968	7	23	NA	NA	NA	NA	NA	NA	NA
1968	7	24	NA	NA	NA	NA	NA	NA	NA
1968	7	25	NA	NA	NA	NA	NA	NA	NA
1968	7	26	NA	NA	NA	NA	NA	NA	NA
1968	7	27	NA	NA	NA	NA	NA	NA	NA
1968	7	28	NA	NA	NA	NA	NA	NA	NA
1968	7	29	NA	NA	NA	NA	NA	NA	NA
1968	7	30	NA	NA	NA	NA	NA	NA	NA
1968	7	31	NA	NA	NA	NA	NA	NA	NA
1968	8	1	NA	NA	NA	NA	NA	NA	NA
1968	8	2	NA	NA	NA	NA	NA	NA	NA
1968	8	3	NA	NA	NA	NA	NA	NA	NA
1968	8	4	NA	NA	NA	NA	NA	NA	NA
1968	8	5	NA	NA	NA	NA	NA	NA	NA
1968	8	6	NA	NA	NA	NA	NA	NA	NA
1968	8	7	NA	NA	NA	NA	NA	NA	NA
1968	8	8	NA	NA	NA	NA	NA	NA	NA
1968	8	9	NA	NA	NA	NA	NA	NA	NA
1968	8	10	NA	NA	NA	NA	NA	NA	NA
1968	8	11	NA	NA	NA	NA	NA	NA	NA
1968	8	12	NA	NA	NA	NA	NA	NA	NA
1968	8	13	NA	NA	NA	NA	NA	NA	NA
1968	8	14	NA	NA	NA	NA	NA	NA	NA
1968	8	15	NA	NA	NA	NA	NA	NA	NA
1968	8	16	NA	NA	NA	NA	NA	NA	NA
1968	8	17	NA	NA	NA	NA	NA	NA	NA
1968	8	18	NA	NA	NA	NA	NA	NA	NA
1968	8	19	NA	NA	NA	NA	NA	NA	NA
1968	8	20	NA	NA	NA	NA	NA	NA	NA
1968	8	21	NA	NA	NA	NA	NA	NA	NA
1968	8	22	NA	NA	NA	NA	NA	NA	NA
1968	8	23	NA	NA	NA	NA	NA	NA	NA
1968	8	24	NA	NA	NA	NA	NA	NA	NA
1968	8	25	NA	NA	NA	NA	NA	NA	NA
1968	8	26	NA	NA	NA	NA	NA	NA	NA
1968	8	27	NA	NA	NA	NA	NA	NA	NA
1968	8	28	NA	NA	NA	NA	NA	NA	NA
1968	8	29	NA	NA	NA	NA	NA	NA	NA
1968	8	30	NA	NA	NA	NA	NA	NA	NA
1968	8	31	NA	NA	NA	NA	NA	NA	NA
1968	9	1	NA	NA	NA	NA	NA	NA	NA
1968	9	2	NA	NA	NA	NA	NA	NA	NA
1968	9	3	NA	NA	NA	NA	NA	NA	NA
1968	9	4	NA	NA	NA	NA	NA	NA	NA
1968	9	5	NA	NA	NA	NA	NA	NA	NA
1968	9	6	NA	NA	NA	NA	NA	NA	NA
1968	9	7	NA	NA	NA	NA	NA	NA	NA
1968	9	8	NA	NA	NA	NA	NA	NA	NA
1968	9	9	NA	NA	NA	NA	NA	NA	NA
1968	9	10	NA	NA	NA	NA	NA	NA	NA
1968	9	11	NA	NA	NA	NA	NA	NA	NA
1968	9	12	NA	NA	NA	NA	NA	NA	NA
1968	9	13	NA	NA	NA	NA	NA	NA	NA
1968	9	14	NA	NA	NA	NA	NA	NA	NA
1968	9	15	NA	NA	NA	NA	NA	NA	NA
1968	9	16	NA	NA	NA	NA	NA	NA	NA
1968	9	17	NA	NA	NA	NA	NA	NA	NA
1968	9	18	NA	NA	NA	NA	NA	NA	NA
1968	9	19	NA	NA	NA	NA	NA	NA	NA
1968	9	20	NA	NA	NA	NA	NA	NA	NA
1968	9	21	NA	NA	NA	NA	NA	NA	NA
1968	9	22	NA	NA	NA	NA	NA	NA	NA
1968	9	23	NA	NA	NA	NA	NA	NA	NA
1968	9	24	NA	NA	NA	NA	NA	NA	NA
1968	9	25	NA	NA	NA	NA	NA	NA	NA
1968	9	26	NA	NA	NA	NA	NA	NA	NA
1968	9	27	NA	NA	NA	NA	NA	NA	NA
1968	9	28	NA	NA	NA	NA	NA	NA	NA
1968	9	29	NA	NA	NA	NA	NA	NA	NA
1968	9	30	NA	NA	NA	NA	NA	NA	NA
1968	10	1	NA	NA	NA	NA	NA	NA	NA
1968	10	2	NA	NA	NA	NA	NA	NA	NA
1968	10	3	NA	NA	NA	NA	NA	NA	NA
1968	10	4	NA	NA	NA	NA	NA	NA	NA
1968	10	5	NA	NA	NA	NA	NA	NA	NA
1968	10	6	NA	NA	NA	NA	NA	NA	NA
1968	10	7	NA	NA	NA	NA	NA	NA	NA
1968	10	8	NA	NA	NA	NA	NA	NA	NA
1968	10	9	NA	NA	NA	NA	NA	NA	NA
1968	10	10	NA	NA	NA	NA	NA	NA	NA
1968	10	11	NA	NA	NA	NA	NA	NA	NA
1968	10	12	NA	NA	NA	NA	NA	NA	NA
1968	10	13	NA	NA	NA	NA	NA	NA	NA
1968	10	14	NA	NA	NA	NA	NA	NA	NA
1968	10	15	NA	NA	NA	NA	NA	NA	NA
1968	10	16	NA	NA	NA	NA	NA	NA	NA
1968	10	17	NA	NA	NA	NA	NA	NA	NA
1968	10	18	NA	NA	NA	NA	NA	NA	NA
1968	10	19	NA	NA	NA	NA	NA	NA	NA
1968	10	20	NA	NA	NA	NA	NA	NA	NA
1968	10	21	NA	NA	NA	NA	NA	NA	NA
1968	10	22	NA	NA	NA	NA	NA	NA	NA
1968	10	23	NA	NA	NA	NA	NA	NA	NA
1968	10	24	NA	NA	NA	NA	NA	NA	NA
1968	10	25	NA	NA	NA	NA	NA	NA	NA
1968	10	26	NA	NA	NA	NA	NA	NA	NA
1968	10	27	NA	NA	NA	NA	NA	NA	NA
1968	10	28	NA	NA	NA	NA	NA	NA	NA
1968	10	29	NA	NA	NA	NA	NA	NA	NA
1968	10	30	NA	NA	NA	NA	NA	NA	NA
1968	10	31	NA	NA	NA	NA	NA	NA	NA
1968	11	1	NA	NA	NA	NA	NA	NA	NA
1968	11	2	NA	NA	NA	NA	NA	NA	NA
1968	11	3	NA	NA	NA	NA	NA	NA	NA
1968	11	4	NA	NA	NA	NA	NA	NA	NA
1968	11	5	NA	NA	NA	NA	NA	NA	NA
1968	11	6	NA	NA	NA	NA	NA	NA	NA
1968	11	7	NA	NA	NA	NA	NA	NA	NA
1968	11	8	NA	NA	NA	NA	NA	NA	NA
1968	11	9	NA	NA	NA	NA	NA	NA	NA
1968	11	10	NA	NA	NA	NA	NA	NA	NA
1968	11	11	NA	NA	NA	NA	NA	NA	NA
1968	11	12	NA	NA	NA	NA	NA	NA	NA
1968	11	13	NA	NA	NA	NA	NA	NA	NA
1968	11	14	NA	NA	NA	NA	NA	NA	NA
1968	11	15	NA	NA	NA	NA	NA	NA	NA
1968	11	16	NA	NA	NA	NA	NA	NA	NA
1968	11	17	NA	NA	NA	NA	NA	NA	NA
1968	11	18	NA	NA	NA	NA	NA	NA	NA
1968	11	19	NA	NA	NA	NA	NA	NA	NA
1968	11	20	NA	NA	NA	NA	NA	NA	NA
1968	11	21	NA	NA	NA	NA	NA	NA	NA
1968	11	22	NA	NA	NA	NA	NA	NA	NA
1968	11	23	NA	NA	NA	NA	NA	NA	NA
1968	11	24	NA	NA	NA	NA	NA	NA	NA
1968	11	25	NA	NA	NA	NA	NA	NA	NA
1968	11	26	NA	NA	NA	NA	NA	NA	NA
1968	11	27	NA	NA	NA	NA	NA	NA	NA
1968	11	28	NA	NA	NA	NA	NA	NA	NA
1968	11	29	NA	NA	NA	NA	NA	NA	NA
1968	11	30	NA	NA	NA	NA	NA	NA	NA
1968	12	1	NA	NA	NA	NA	NA	NA	NA
1968	12	2	NA	NA	NA	NA	NA	NA	NA
1968	12	3	NA	NA	NA	NA	NA	NA	NA
1968	12	4	NA	NA	NA	NA	NA	NA	NA
1968	12	5	NA	NA	NA	NA	NA	NA	NA
1968	12	6	NA	NA	NA	NA	NA	NA	NA
1968	12	7	NA	NA	NA	NA	NA	NA	NA
1968	12	8	NA	NA	NA	NA	NA	NA	NA
1968	12	9	NA	NA	NA	NA	NA	NA	NA
1968	12	10	NA	NA	NA	NA	NA	NA	NA
1968	12	11	NA	NA	NA	NA	NA	NA	NA
1968	12	12	NA	NA	NA	NA	NA	NA	NA
1968	12	13	NA	NA	NA	NA	NA	NA	NA
1968	12	14	NA	NA	NA	NA	NA	NA	NA
1968	12	15	NA	NA	NA	NA	NA	NA	NA
1968	12	16	NA	NA	NA	NA	NA	NA	NA
1968	12	17	NA	NA	NA	NA	NA	NA	NA
1968	12	18	NA	NA	NA	NA	NA	NA	NA
1968	12	19	NA	NA	NA	NA	NA	NA	NA
1968	12	20	NA	NA	NA	NA	NA	NA	NA
1968	12	21	NA	NA	NA	NA	NA	NA	NA
1968	12	22	NA	NA	NA	NA	NA	NA	NA
1968	12	23	NA	NA	NA	NA	NA	NA	NA
1968	12	24	NA	NA	NA	NA	NA	NA	NA
1968	12	25	NA	NA	NA	NA	NA	NA	NA
1968	12	26	NA	NA	NA	NA	NA	NA	NA
1968	12	27	NA	NA	NA	NA	NA	NA	NA
1968	12	28	NA	NA	NA	NA	NA	NA	NA
1968	12	29	NA	NA	NA	NA	NA	NA	NA
1968	12	30	NA	NA	NA	NA	NA	NA	NA
1968	12	31	NA	NA	NA	NA	NA	NA	NA
1969	1	1	NA	NA	NA	NA	NA	NA	NA
1969	1	2	NA	NA	NA	NA	NA	NA	NA
1969	1	3	NA	NA	NA	NA	NA	NA	NA
1969	1	4	NA	NA	NA	NA	NA	NA	NA
1969	1	5	NA	NA	NA	NA	NA	NA	NA
1969	1	6	NA	NA	NA	NA	NA	NA	NA
1969	1	7	NA	NA	NA	NA	NA	NA	NA
1969	1	8	NA	NA	NA	NA	NA	NA	NA
1969	1	9	NA	NA	NA	NA	NA	NA	NA
1969	1	10	NA	NA	NA	NA	NA	NA	NA
1969	1	11	NA	NA	NA	NA	NA	NA	NA
1969	1	12	NA	NA	NA	NA	NA	NA	NA
1969	1	13	NA	NA	NA	NA	NA	NA	NA
1969	1	14	NA	NA	NA	NA	NA	NA	NA
1969	1	15	NA	NA	NA	NA	NA	NA	NA
1969	1	16	NA	NA	NA	NA	NA	NA	NA
1969	1	17	NA	NA	NA	NA	NA	NA	NA
1969	1	18	NA	NA	NA	NA	NA	NA	NA
1969	1	19	NA	NA	NA	NA	NA	NA	NA
1969	1	20	NA	NA	NA	NA	NA	NA	NA
1969	1	21	NA	NA	NA	NA	NA	NA	NA
1969	1	22	NA	NA	NA	NA	NA	NA	NA
1969	1	23	NA	NA	NA	NA	NA	NA	NA
1969	1	24	NA	NA	NA	NA	NA	NA	NA
1969	1	25	NA	NA	NA	NA	NA	NA	NA
1969	1	26	NA	NA	NA	NA	NA	NA	NA
1969	1	27	NA	NA	NA	NA	NA	NA	NA
1969	1	28	NA	NA	NA	NA	NA	NA	NA
1969	1	29	NA	NA	NA	NA	NA	NA	NA
1969	1	30	NA	NA	NA	NA	NA	NA	NA
1969	1	31	NA	NA	NA	NA	NA	NA	NA
1969	2	1	NA	NA	NA	NA	NA	NA	NA
1969	2	2	NA	NA	NA	NA	NA	NA	NA
1969	2	3	NA	NA	NA	NA	NA	NA	NA
1969	2	4	NA	NA	NA	NA	NA	NA	NA
1969	2	5	NA	NA	NA	NA	NA	NA	NA
1969	2	6	NA	NA	NA	NA	NA	NA	NA
1969	2	7	NA	NA	NA	NA	NA	NA	NA
1969	2	8	NA	NA	NA	NA	NA	NA	NA
1969	2	9	NA	NA	NA	NA	NA	NA	NA
1969	2	10	NA	NA	NA	NA	NA	NA	NA
1969	2	11	NA	NA	NA	NA	NA	NA	NA
1969	2	12	NA	NA	NA	NA	NA	NA	NA
1969	2	13	NA	NA	NA	NA	NA	NA	NA
1969	2	14	NA	NA	NA	NA	NA	NA	NA
1969	2	15	NA	NA	NA	NA	NA	NA	NA
1969	2	16	NA	NA	NA	NA	NA	NA	NA
1969	2	17	NA	NA	NA	NA	NA	NA	NA
1969	2	18	NA	NA	NA	NA	NA	NA	NA
1969	2	19	NA	NA	NA	NA	NA	NA	NA
1969	2	20	NA	NA	NA	NA	NA	NA	NA
1969	2	21	NA	NA	NA	NA	NA	NA	NA
1969	2	22	NA	NA	NA	NA	NA	NA	NA
1969	2	23	NA	NA	NA	NA	NA	NA	NA
1969	2	24	NA	NA	NA	NA	NA	NA	NA
1969	2	25	NA	NA	NA	NA	NA	NA	NA
1969	2	26	NA	NA	NA	NA	NA	NA	NA
1969	2	27	NA	NA	NA	NA	NA	NA	NA
1969	2	28	NA	NA	NA	NA	NA	NA	NA
1969	3	1	NA	NA	NA	NA	NA	NA	NA
1969	3	2	NA	NA	NA	NA	NA	NA	NA
1969	3	3	NA	NA	NA	NA	NA	NA	NA
1969	3	4	NA	NA	NA	NA	NA	NA	NA
1969	3	5	NA	NA	NA	NA	NA	NA	NA
1969	3	6	NA	NA	NA	NA	NA	NA	NA
1969	3	7	NA	NA	NA	NA	NA	NA	NA
1969	3	8	NA	NA	NA	NA	NA	NA	NA
1969	3	9	NA	NA	NA	NA	NA	NA	NA
1969	3	10	NA	NA	NA	NA	NA	NA	NA
1969	3	11	NA	NA	NA	NA	NA	NA	NA
1969	3	12	NA	NA	NA	NA	NA	NA	NA
1969	3	13	NA	NA	NA	NA	NA	NA	NA
1969	3	14	NA	NA	NA	NA	NA	NA	NA
1969	3	15	NA	NA	NA	NA	NA	NA	NA
1969	3	16	NA	NA	NA	NA	NA	NA	NA
1969	3	17	NA	NA	NA	NA	NA	NA	NA
1969	3	18	NA	NA	NA	NA	NA	NA	NA
1969	3	19	NA	NA	NA	NA	NA	NA	NA
1969	3	20	NA	NA	NA	NA	NA	NA	NA
1969	3	21	NA	NA	NA	NA	NA	NA	NA
1969	3	22	NA	NA	NA	NA	NA	NA	NA
1969	3	23	NA	NA	NA	NA	NA	NA	NA
1969	3	24	NA	NA	NA	NA	NA	NA	NA
1969	3	25	NA	NA	NA	NA	NA	NA	NA
1969	3	26	NA	NA	NA	NA	NA	NA	NA
1969	3	27	NA	NA	NA	NA	NA	NA	NA
1969	3	28	NA	NA	NA	NA	NA	NA	NA
1969	3	29	NA	NA	NA	NA	NA	NA	NA
1969	3	30	NA	NA	NA	NA	NA	NA	NA
1969	3	31	NA	NA	NA	NA	NA	NA	NA
1969	4	1	NA	NA	NA	NA	NA	NA	NA
1969	4	2	NA	NA	NA	NA	NA	NA	NA
1969	4	3	NA	NA	NA	NA	NA	NA	NA
1969	4	4	NA	NA	NA	NA	NA	NA	NA
1969	4	5	NA	NA	NA	NA	NA	NA	NA
1969	4	6	NA	NA	NA	NA	NA	NA	NA
1969	4	7	NA	NA	NA	NA	NA	NA	NA
1969	4	8	NA	NA	NA	NA	NA	NA	NA
1969	4	9	NA	NA	NA	NA	NA	NA	NA
1969	4	10	NA	NA	NA	NA	NA	NA	NA
1969	4	11	NA	NA	NA	NA	NA	NA	NA
1969	4	12	NA	NA	NA	NA	NA	NA	NA
1969	4	13	NA	NA	NA	NA	NA	NA	NA
1969	4	14	NA	NA	NA	NA	NA	NA	NA
1969	4	15	NA	NA	NA	NA	NA	NA	NA
1969	4	16	NA	NA	NA	NA	NA	NA	NA
1969	4	17	NA	NA	NA	NA	NA	NA	NA
1969	4	18	NA	NA	NA	NA	NA	NA	NA
1969	4	19	NA	NA	NA	NA	NA	NA	NA
1969	4	20	NA	NA	NA	NA	NA	NA	NA
1969	4	21	NA	NA	NA	NA	NA	NA	NA
1969	4	22	NA	NA	NA	NA	NA	NA	NA
1969	4	23	NA	NA	NA	NA	NA	NA	NA
1969	4	24	NA	NA	NA	NA	NA	NA	NA
1969	4	25	NA	NA	NA	NA	NA	NA	NA
1969	4	26	NA	NA	NA	NA	NA	NA	NA
1969	4	27	NA	NA	NA	NA	NA	NA	NA
1969	4	28	NA	NA	NA	NA	NA	NA	NA
1969	4	29	NA	NA	NA	NA	NA	NA	NA
1969	4	30	NA	NA	NA	NA	NA	NA	NA
1969	5	1	NA	NA	NA	NA	NA	NA	NA
1969	5	2	NA	NA	NA	NA	NA	NA	NA
1969	5	3	NA	NA	NA	NA	NA	NA	NA
1969	5	4	NA	NA	NA	NA	NA	NA	NA
1969	5	5	NA	NA	NA	NA	NA	NA	NA
